date,project,risk_category,risk_exposure_level,risk_heat_map,active_risks_count,severity_score,probability_score,mitigation_status,time_to_closure_days,mitigation_progress_pct,control_effectiveness_pct,residual_risk_level,incident_response_hrs,escalated_count,compliance_adherence_pct,financial_impact_estimate,kri_indicator
2025-06-03 16:08:17.716116,Cybersecurity Enhancement,Security,0.6504911010088443,Low,5,1,0.6504911010088443,Open,13,14.447569659460536,68.15402742273136,0.1951473303026533,17,1,91.24076357705154,46205,Quality Issue
2025-06-03 16:08:17.716116,Cloud Migration,Security,0.5629744084721904,Critical,0,1,0.5629744084721904,Open,2,88.69870695233199,66.94247638872666,0.16889232254165712,20,0,99.21403752411584,87297,Resource Gap
2025-06-03 16:08:17.716116,Network Infrastructure,Security,1.6064558920836896,Medium,3,9,0.17849509912040995,In Progress,37,57.07437417333199,87.02533766826126,0.48193676762510684,20,0,85.67403178679089,146854,Quality Issue
2025-06-03 16:08:17.716116,LMS Modernization,Security,0.9750179028841697,High,5,4,0.24375447572104242,Open,44,46.811239045492684,94.45635805824156,0.2925053708652509,10,2,94.91676891018287,34533,Schedule Delay
2025-06-03 16:08:17.716116,Student Portal Upgrade,Compliance,3.589548064942021,High,0,4,0.8973870162355052,In Progress,34,85.62676535240813,64.11117254787344,1.0768644194826062,14,1,91.13265492587603,135744,Cost Overrun
2025-06-03 16:08:17.716116,Cybersecurity Enhancement,Compliance,0.6216479007956999,Medium,1,1,0.6216479007956999,Open,29,76.80739858106199,65.75042943833652,0.18649437023870996,3,1,85.28176489130773,141126,Cost Overrun
2025-06-03 16:08:17.716116,Cloud Migration,Compliance,3.788556836400412,High,1,5,0.7577113672800824,Open,6,12.997043661881257,77.38370457522046,1.1365670509201236,21,0,92.1284120050261,50076,Quality Issue
2025-06-03 16:08:17.716116,Network Infrastructure,Compliance,1.278246560655398,Critical,4,4,0.3195616401638495,Open,13,29.261272742346534,71.28166591301658,0.38347396819661944,19,0,89.61193259550289,63194,Resource Gap
2025-06-03 16:08:17.716116,LMS Modernization,Compliance,0.1306459734717291,Low,5,1,0.1306459734717291,Resolved,39,24.406345104292527,64.00019500428998,0.03919379204151873,4,0,91.43980064281264,73340,Cost Overrun
2025-06-03 16:08:17.716116,Student Portal Upgrade,Operational,0.4194394048206287,Low,7,1,0.4194394048206287,In Progress,47,90.97183119077759,77.82358376760064,0.1258318214461886,13,2,86.67700556850906,92367,Quality Issue
2025-06-03 16:08:17.716116,Cybersecurity Enhancement,Operational,5.465163659808379,Low,1,9,0.6072404066453755,Resolved,15,95.58616803747381,78.0012326336819,1.6395490979425136,16,2,99.46764333987483,134327,Quality Issue
2025-06-03 16:08:17.716116,Cloud Migration,Operational,6.361368146229082,Medium,4,8,0.7951710182786352,Open,26,38.41149112437693,67.6742995557403,1.9084104438687244,13,0,99.6294107714507,74211,Resource Gap
2025-06-03 16:08:17.716116,Network Infrastructure,Operational,1.5817346980410445,Critical,0,9,0.17574829978233827,In Progress,44,42.30361790821849,89.61967591343688,0.4745204094123133,4,1,95.99153252499853,147138,Quality Issue
2025-06-03 16:08:17.716116,LMS Modernization,Operational,0.7976237878742934,High,2,1,0.7976237878742934,In Progress,2,13.258218018117917,73.82767138858674,0.23928713636228802,17,1,89.16729242058071,33887,Cost Overrun
2025-06-03 16:08:17.716116,Student Portal Upgrade,Financial,2.249439170713097,Low,2,4,0.5623597926782743,Resolved,29,71.54569553598165,84.58045168732617,0.6748317512139291,6,2,89.50288276458497,87174,Resource Gap
2025-06-03 16:08:17.716116,Cybersecurity Enhancement,Financial,1.1697122768510306,Medium,4,4,0.29242806921275766,Open,21,77.3308670197597,79.96602703507513,0.3509136830553092,16,1,93.79949969459524,144375,Quality Issue
2025-06-03 16:08:17.716116,Cloud Migration,Financial,5.280321905861323,Low,6,7,0.7543317008373318,In Progress,40,93.59551537286033,65.76593634271451,1.5840965717583968,7,2,91.81082983914324,11033,Schedule Delay
2025-06-03 16:08:17.716116,Network Infrastructure,Financial,1.671249006260532,High,5,2,0.835624503130266,In Progress,7,58.86889743360161,87.2438465023624,0.5013747018781596,18,0,87.58986101646384,102031,Schedule Delay
2025-06-03 16:08:17.716116,LMS Modernization,Financial,0.8093875135567236,High,0,1,0.8093875135567236,Resolved,40,62.605953144282914,61.06989285716705,0.24281625406701707,6,1,98.87063488068355,127247,Quality Issue
2025-06-03 16:08:17.716116,Student Portal Upgrade,Strategic,2.203105516201126,Low,7,4,0.5507763790502815,In Progress,28,79.29124742166476,69.5554198439011,0.6609316548603378,1,0,95.61182187599351,63528,Resource Gap
2025-06-03 16:08:17.716116,Cybersecurity Enhancement,Strategic,1.633244543170347,Critical,7,8,0.20415556789629338,Resolved,29,62.8745225828071,82.03854281509605,0.4899733629511041,20,2,92.11240261777188,126401,Resource Gap
2025-06-03 16:08:17.716116,Cloud Migration,Strategic,2.635670378392729,High,0,9,0.29285226426585875,Open,15,27.496936645294902,64.84549220629391,0.7907011135178187,20,1,95.49984751828238,61790,Cost Overrun
2025-06-03 16:08:17.716116,Network Infrastructure,Strategic,0.8670036929719229,Low,5,1,0.8670036929719229,In Progress,34,59.97041365107446,72.25136154850836,0.26010110789157687,3,0,92.488172552999,90140,Resource Gap
2025-06-03 16:08:17.716116,LMS Modernization,Strategic,1.4534897606799455,High,3,3,0.4844965868933152,Resolved,26,69.18810461837496,83.20720671952172,0.43604692820398366,5,0,86.43933632419885,137841,Quality Issue
2025-06-04 16:08:17.716116,Student Portal Upgrade,Security,2.115196287552382,Critical,3,3,0.7050654291841273,In Progress,47,42.9882758124848,60.38598294941151,0.6345588862657146,12,0,94.04961817583414,129283,Cost Overrun
2025-06-04 16:08:17.716116,Cybersecurity Enhancement,Security,1.7826946629857534,High,4,2,0.8913473314928767,Resolved,12,24.288623662478905,85.70342744742327,0.534808398895726,6,2,89.77166113612475,22373,Cost Overrun
2025-06-04 16:08:17.716116,Cloud Migration,Security,0.3588239313425111,High,7,1,0.3588239313425111,Resolved,24,51.800233639658444,86.01827077414654,0.10764717940275333,7,0,90.82073905087621,107489,Schedule Delay
2025-06-04 16:08:17.716116,Network Infrastructure,Security,1.9330350683547488,High,0,6,0.3221725113924581,Open,20,82.6257729332069,71.69270260962466,0.5799105205064247,13,1,93.23733536185358,11613,Schedule Delay
2025-06-04 16:08:17.716116,LMS Modernization,Security,2.3264771789114316,High,3,3,0.7754923929704772,In Progress,5,8.795300836872899,84.6739616832522,0.6979431536734294,2,2,87.36740471949697,38434,Quality Issue
2025-06-04 16:08:17.716116,Student Portal Upgrade,Compliance,0.25697252093623624,Critical,4,1,0.25697252093623624,Resolved,44,10.003167106715372,69.02090214590315,0.07709175628087087,10,0,86.42479967465968,110921,Quality Issue
2025-06-04 16:08:17.716116,Cybersecurity Enhancement,Compliance,5.382675335251368,High,0,9,0.598075037250152,In Progress,6,2.8324357547027668,84.33476154785936,1.6148026005754104,21,0,94.95335379337841,99279,Quality Issue
2025-06-04 16:08:17.716116,Cloud Migration,Compliance,2.2331480051793267,Medium,4,4,0.5582870012948317,Open,28,96.78002467430076,85.3372934917573,0.669944401553798,9,2,85.28648919762573,55300,Quality Issue
2025-06-04 16:08:17.716116,Network Infrastructure,Compliance,0.2604547548995941,Critical,6,2,0.13022737744979704,In Progress,39,54.936455144426866,62.4734837643287,0.07813642646987821,22,2,95.1997826519232,84552,Quality Issue
2025-06-04 16:08:17.716116,LMS Modernization,Compliance,0.5556279288763235,Low,6,3,0.18520930962544116,In Progress,34,52.58496362638133,87.70512837375469,0.16668837866289704,13,2,98.91464058262892,145441,Schedule Delay
2025-06-04 16:08:17.716116,Student Portal Upgrade,Operational,2.796787867657027,Low,7,9,0.3107542075174474,Resolved,43,90.99550632726093,92.04571949302044,0.839036360297108,6,2,93.65383207899465,8051,Quality Issue
2025-06-04 16:08:17.716116,Cybersecurity Enhancement,Operational,0.8901452303292972,Critical,1,6,0.1483575383882162,Resolved,11,69.58883576785689,68.84082825916967,0.2670435690987891,1,1,85.45242057260259,83763,Quality Issue
2025-06-04 16:08:17.716116,Cloud Migration,Operational,4.007391096616447,Critical,2,5,0.8014782193232896,Resolved,30,55.721904493004395,67.23943633502465,1.2022173289849343,2,0,91.87124034513596,107605,Quality Issue
2025-06-04 16:08:17.716116,Network Infrastructure,Operational,3.578835558491741,High,0,4,0.8947088896229353,In Progress,47,64.09167746440754,78.31140736313756,1.0736506675475224,10,0,92.64613675063931,112437,Quality Issue
2025-06-04 16:08:17.716116,LMS Modernization,Operational,0.28104342892098766,High,5,1,0.28104342892098766,In Progress,26,21.24147325232152,67.29144212048145,0.0843130286762963,3,0,87.8439323526504,133514,Schedule Delay
2025-06-04 16:08:17.716116,Student Portal Upgrade,Financial,6.326036054466134,Low,5,8,0.7907545068082668,In Progress,45,41.5078129007799,65.21834875350018,1.8978108163398402,19,0,91.06468646829639,107667,Resource Gap
2025-06-04 16:08:17.716116,Cybersecurity Enhancement,Financial,5.036477353471318,Critical,0,8,0.6295596691839147,Open,40,3.237537727440809,80.51835352104631,1.5109432060413952,17,2,90.1996064794479,130019,Quality Issue
2025-06-04 16:08:17.716116,Cloud Migration,Financial,0.5529487874539002,Medium,4,1,0.5529487874539002,In Progress,45,27.302879567585936,68.55776240705488,0.16588463623617006,21,1,97.73606312355238,109273,Cost Overrun
2025-06-04 16:08:17.716116,Network Infrastructure,Financial,1.1286587866045723,High,1,3,0.3762195955348574,Open,36,4.979025318770914,72.25662920057955,0.33859763598137166,18,1,99.69176144669235,144201,Quality Issue
2025-06-04 16:08:17.716116,LMS Modernization,Financial,1.4142911177834905,Low,2,2,0.7071455588917452,Open,42,18.595344539102665,63.88683555323383,0.42428733533504714,15,2,95.60644114241667,66589,Cost Overrun
2025-06-04 16:08:17.716116,Student Portal Upgrade,Strategic,0.3225917022874379,Critical,7,2,0.16129585114371894,Resolved,10,78.89508965412335,86.59990054158389,0.09677751068623136,22,2,91.80779883527579,127080,Quality Issue
2025-06-04 16:08:17.716116,Cybersecurity Enhancement,Strategic,2.5342647172555606,High,3,7,0.3620378167507944,In Progress,43,98.90744654737045,83.4592290389657,0.7602794151766682,2,1,89.0879675356031,21905,Schedule Delay
2025-06-04 16:08:17.716116,Cloud Migration,Strategic,6.424000888540759,Medium,2,8,0.8030001110675948,Resolved,28,60.79711675981625,63.59045961158573,1.9272002665622274,3,0,94.020514404851,88537,Schedule Delay
2025-06-04 16:08:17.716116,Network Infrastructure,Strategic,1.33633936863492,High,4,5,0.267267873726984,Open,49,77.87381569251642,85.78528492754887,0.400901810590476,6,0,91.35004663699573,20494,Quality Issue
2025-06-04 16:08:17.716116,LMS Modernization,Strategic,5.19825080140213,Critical,0,7,0.7426072573431615,Resolved,2,7.764791535329074,73.70931714287939,1.5594752404206391,18,1,90.65229409221956,42664,Quality Issue
2025-06-05 16:08:17.716116,Student Portal Upgrade,Security,0.891651110014484,Medium,4,3,0.2972170366714947,Open,16,86.08550280434487,86.36247035586071,0.2674953330043452,6,1,86.56519919988341,109294,Resource Gap
2025-06-05 16:08:17.716116,Cybersecurity Enhancement,Security,7.123088924289671,Medium,2,8,0.8903861155362088,Open,44,3.7997837304742155,81.19352462119453,2.136926677286901,23,0,86.586683603411,129291,Cost Overrun
2025-06-05 16:08:17.716116,Cloud Migration,Security,3.2399443961565737,Medium,4,6,0.5399907326927623,Open,3,71.41215274023057,84.59977881886114,0.9719833188469721,1,2,92.65393969330974,37406,Cost Overrun
2025-06-05 16:08:17.716116,Network Infrastructure,Security,1.7579803742990974,Medium,0,7,0.25114005347129964,In Progress,49,96.5400116974059,89.82037973209317,0.5273941122897292,8,0,87.42424091095447,46516,Schedule Delay
2025-06-05 16:08:17.716116,LMS Modernization,Security,4.016428651452144,Low,4,8,0.502053581431518,Open,28,97.54382898535707,90.52514009506062,1.2049285954356432,23,0,99.00727025210924,139718,Resource Gap
2025-06-05 16:08:17.716116,Student Portal Upgrade,Compliance,0.8582271287132409,High,6,3,0.2860757095710803,In Progress,3,52.14886217058895,90.1680432053347,0.2574681386139723,10,0,86.91614145314034,128001,Quality Issue
2025-06-05 16:08:17.716116,Cybersecurity Enhancement,Compliance,0.5399267097017292,Medium,5,1,0.5399267097017292,Resolved,25,46.67153224039021,63.5100265367617,0.16197801291051875,3,0,92.28243836748808,122639,Resource Gap
2025-06-05 16:08:17.716116,Cloud Migration,Compliance,0.3056045147794218,Low,5,1,0.3056045147794218,Open,12,22.958730889251633,66.15334591937065,0.09168135443382654,21,1,86.01329324466302,46098,Resource Gap
2025-06-05 16:08:17.716116,Network Infrastructure,Compliance,2.869791284063986,Medium,4,4,0.7174478210159965,Open,2,99.20384737785946,63.59914856224551,0.8609373852191957,4,1,95.11034491590391,44427,Cost Overrun
2025-06-05 16:08:17.716116,LMS Modernization,Compliance,1.0123146096369524,High,6,8,0.12653932620461905,Open,40,77.60221784402445,82.77047453261432,0.3036943828910857,1,2,90.6212637426414,20583,Cost Overrun
2025-06-05 16:08:17.716116,Student Portal Upgrade,Operational,2.109821268496116,Medium,3,6,0.35163687808268607,Resolved,44,99.02378840873183,82.14549351026483,0.6329463805488348,15,1,91.55166824531887,29668,Resource Gap
2025-06-05 16:08:17.716116,Cybersecurity Enhancement,Operational,0.13151213031174935,Medium,6,1,0.13151213031174935,In Progress,49,11.925016768146657,92.3412072350589,0.039453639093524805,9,0,99.41110164379376,6130,Schedule Delay
2025-06-05 16:08:17.716116,Cloud Migration,Operational,6.462236821213215,High,7,8,0.8077796026516518,Open,11,94.4965208986138,82.62507022972011,1.9386710463639643,2,2,95.9296348557535,88443,Schedule Delay
2025-06-05 16:08:17.716116,Network Infrastructure,Operational,1.8978161236988336,Critical,1,7,0.2711165890998334,In Progress,30,8.13903166329829,60.40014368352714,0.56934483710965,11,1,91.15506391503656,77799,Schedule Delay
2025-06-05 16:08:17.716116,LMS Modernization,Operational,2.656505511246254,High,0,3,0.8855018370820846,Resolved,18,43.09205643509977,93.40276154430265,0.7969516533738762,5,2,93.84258076263139,88470,Quality Issue
2025-06-05 16:08:17.716116,Student Portal Upgrade,Financial,4.969973229974958,Medium,2,6,0.8283288716624929,Open,32,17.239614329845267,85.1882373958849,1.4909919689924873,8,1,95.19512696710953,105245,Schedule Delay
2025-06-05 16:08:17.716116,Cybersecurity Enhancement,Financial,2.3479980294568326,Low,2,5,0.4695996058913665,Resolved,10,0.8304841123329743,93.95200760133244,0.7043994088370498,8,2,98.2765747763578,99485,Resource Gap
2025-06-05 16:08:17.716116,Cloud Migration,Financial,1.8254545836309415,Critical,7,7,0.26077922623299166,In Progress,19,11.260714903931179,91.92225585067362,0.5476363750892824,21,0,94.1946601238404,53465,Schedule Delay
2025-06-05 16:08:17.716116,Network Infrastructure,Financial,0.3740790169744955,Critical,0,1,0.3740790169744955,Resolved,39,69.27815064283436,67.00056914430392,0.11222370509234865,13,0,90.24996284286428,71770,Cost Overrun
2025-06-05 16:08:17.716116,LMS Modernization,Financial,0.7917711703002418,Medium,7,1,0.7917711703002418,Open,32,12.00907065715512,60.19820501840289,0.23753135109007253,12,0,98.74223794670586,74770,Cost Overrun
2025-06-05 16:08:17.716116,Student Portal Upgrade,Strategic,0.9064311065744377,Medium,1,3,0.30214370219147924,Resolved,31,21.157280648930232,88.3904691555627,0.2719293319723313,10,0,92.15916448799852,63073,Schedule Delay
2025-06-05 16:08:17.716116,Cybersecurity Enhancement,Strategic,2.7144408327219565,Critical,6,9,0.3016045369691063,Open,8,49.73811444092764,65.1838823711158,0.8143322498165869,1,0,91.30885861235342,37743,Quality Issue
2025-06-05 16:08:17.716116,Cloud Migration,Strategic,3.897911798852944,High,4,5,0.7795823597705888,Open,48,91.17543320014771,86.28249377308528,1.169373539655883,20,2,95.39911641113078,66934,Quality Issue
2025-06-05 16:08:17.716116,Network Infrastructure,Strategic,1.1186591993753328,Critical,6,2,0.5593295996876664,In Progress,2,45.610539951721265,67.19703164362984,0.3355977598125998,1,0,91.77004049108933,91675,Resource Gap
2025-06-05 16:08:17.716116,LMS Modernization,Strategic,4.262834295403663,High,2,8,0.5328542869254579,Open,25,73.79100536649891,64.49262145133193,1.2788502886210988,12,2,96.05631535756528,19718,Schedule Delay
2025-06-06 16:08:17.716116,Student Portal Upgrade,Security,1.0611206262557127,Low,2,2,0.5305603131278563,Resolved,1,30.385358086822244,78.91852378811275,0.3183361878767138,15,2,85.6534102085863,147916,Quality Issue
2025-06-06 16:08:17.716116,Cybersecurity Enhancement,Security,6.183733742591913,Critical,2,7,0.8833905346559876,Resolved,12,21.39617308407954,94.02147329618182,1.855120122777574,18,0,86.51687782272488,129202,Schedule Delay
2025-06-06 16:08:17.716116,Cloud Migration,Security,0.724779520574442,Low,4,1,0.724779520574442,Open,29,43.44201381183295,65.26569927706257,0.21743385617233257,6,0,91.63486605049316,102275,Cost Overrun
2025-06-06 16:08:17.716116,Network Infrastructure,Security,2.1971303880895787,High,7,7,0.3138757697270827,Resolved,21,88.65306707051678,79.6798875968633,0.6591391164268736,15,2,92.25031454588348,113263,Resource Gap
2025-06-06 16:08:17.716116,LMS Modernization,Security,0.6862414031559492,Low,1,2,0.3431207015779746,In Progress,4,91.3245619488316,68.1188958255225,0.20587242094678473,16,0,85.09131296463384,73363,Cost Overrun
2025-06-06 16:08:17.716116,Student Portal Upgrade,Compliance,3.0505830595419527,Critical,1,7,0.4357975799345647,Resolved,38,1.5415166076539255,88.59011681893578,0.9151749178625858,20,1,86.28763416430873,14457,Schedule Delay
2025-06-06 16:08:17.716116,Cybersecurity Enhancement,Compliance,2.628154888848394,High,4,3,0.8760516296161313,Resolved,31,77.77915804196904,70.35779386850395,0.7884464666545181,6,1,88.26498814098908,66526,Cost Overrun
2025-06-06 16:08:17.716116,Cloud Migration,Compliance,1.284416790980274,Medium,3,2,0.642208395490137,Open,41,43.08173907871258,62.010231796823035,0.3853250372940822,8,2,96.93182365933123,103837,Schedule Delay
